Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,wind_speed_squared,humidity_times_windspeed,pressure_change_3h,humidity_change_3h,wind_speed_change_3h,Station Name_Foster Weather Station,Station Name_Oak Street Weather Station
15.8,51.0,0.0,0.0,442.9,0.0,279,2.6,5.2,988.3,327.5,352.0,11.9,6.760000000000001,132.6,0.5,-14.0,0.6000000000000001,False,False
15.3,43.0,0.0,0.0,202.1,0.0,12,0.9,2.4,988.8,327.5,358.0,12.0,0.81,38.7,0.3999999999999772,-10.0,-0.7000000000000001,False,True
15.8,40.0,0.0,0.0,442.9,0.0,0,3.3,0.0,987.5,327.5,352.0,15.1,10.89,132.0,0.3999999999999772,-11.0,0.0,True,False
15.7,39.0,0.0,0.0,202.1,0.0,335,1.4,3.9,988.8,327.5,358.0,12.0,1.9599999999999995,54.599999999999994,0.5,-12.0,-1.2000000000000002,False,True
15.6,35.0,0.0,0.0,442.9,0.0,0,3.3,0.0,987.1,327.5,351.0,15.1,10.89,115.5,-1.6999999999999318,-8.0,2.4,True,False
15.7,42.0,0.0,0.0,442.9,0.0,310,3.0,5.5,988.2,327.5,352.0,11.9,9.0,126.0,0.7000000000000455,2.0,-0.2999999999999998,False,False
16.4,32.0,0.0,0.0,202.1,0.0,0,3.3,0.0,986.8,327.5,357.0,15.1,10.89,105.6,-2.0,-7.0,1.9,True,False
15.8,35.0,0.0,0.0,202.1,0.0,345,1.4,2.3,988.3,327.5,358.0,12.1,1.9599999999999995,49.0,1.1999999999999318,0.0,-1.9,False,True
15.9,39.0,0.0,0.0,442.9,0.0,283,4.3,8.2,987.8,327.5,352.0,11.8,18.49,167.7,-0.4000000000000909,-3.0,1.2999999999999998,False,False
15.4,33.0,0.0,0.0,202.1,0.0,349,2.6,4.0,988.1,327.5,358.0,11.9,6.760000000000001,85.8,1.3000000000000682,1.0,-0.6999999999999997,False,True
16.4,32.0,0.0,0.0,442.9,0.0,0,3.3,0.0,986.5,327.5,351.0,15.1,10.89,105.6,-1.7999999999999543,-3.0,1.9,True,False
16.4,39.0,0.0,0.0,442.9,0.0,302,1.7,6.4,987.4,138.0,351.0,11.8,2.8899999999999997,66.3,-0.3999999999999772,0.0,-2.5999999999999996,False,False
16.2,29.0,0.0,0.0,442.9,0.0,0,3.3,0.0,986.5,327.5,351.0,15.1,10.89,95.7,-1.6000000000000227,-4.0,0.6999999999999997,True,False
15.8,34.0,0.0,0.0,202.1,0.0,351,2.4,4.4,987.8,100.0,357.0,12.0,5.76,81.6,1.2999999999999543,2.0,-0.8999999999999999,False,True
15.9,36.0,0.0,0.0,442.9,0.0,283,3.4,7.8,987.3,327.5,351.0,11.8,11.56,122.4,-0.1000000000000227,-3.0,1.7,False,False
15.7,32.0,0.0,0.0,202.1,0.0,351,3.7,7.3,987.8,327.5,358.0,12.0,13.69,118.4,1.2999999999999543,3.0,0.4000000000000003,False,True
15.6,35.0,0.0,0.0,442.9,0.0,295,3.5,6.7,987.2,327.5,351.0,11.9,12.25,122.5,-0.599999999999909,1.0,1.1,False,False
15.6,31.0,0.0,0.0,442.9,0.0,0,3.3,0.0,986.5,327.5,351.0,15.1,10.89,102.3,-0.7999999999999545,-5.0,-0.1,True,False
15.8,34.0,0.0,0.0,202.1,0.0,0,3.3,0.0,986.8,221.0,358.0,15.1,10.89,112.2,-1.0,2.0,-0.4000000000000003,True,False
15.8,37.0,0.0,0.0,202.1,0.0,347,3.8,7.9,988.2,204.0,358.0,12.0,14.44,140.6,1.0,2.0,0.2999999999999998,False,True
16.0,40.0,0.0,0.0,442.9,0.0,337,2.1,6.0,987.5,133.0,351.0,11.9,4.41,84.0,1.0,9.0,-1.1999999999999995,False,False
16.3,42.0,0.0,0.0,202.1,0.0,343,2.2,4.4,988.9,81.0,357.0,12.0,4.840000000000001,92.4,2.1000000000000227,8.0,-1.0999999999999996,False,True
16.3,43.0,0.0,0.0,442.9,0.0,348,4.7,8.1,988.0,152.0,350.0,11.9,22.090000000000003,202.1,-0.2000000000000454,6.0,0.9000000000000004,False,False
16.3,37.0,0.0,0.0,442.9,0.0,0,3.3,0.0,987.1,327.5,350.0,15.1,10.89,122.1,-0.3999999999999772,-3.0,1.1999999999999995,True,False
15.7,42.0,0.0,0.0,202.1,0.0,339,2.6,5.6,989.5,44.0,358.0,12.0,6.760000000000001,109.2,0.6000000000000227,0.0,0.3999999999999999,False,True
16.1,44.0,0.0,0.0,442.9,0.0,332,3.2,7.1,988.6,52.0,351.0,11.9,10.240000000000002,140.8,0.6000000000000227,1.0,-1.5,False,False
14.1,40.0,0.0,0.0,202.1,0.0,0,3.3,0.0,988.1,78.0,357.0,15.1,10.89,132.0,1.0,3.0,0.0,True,False
15.6,46.0,0.0,0.0,442.9,0.0,343,4.8,7.2,989.0,7.0,351.0,11.8,23.04,220.8,-0.5,4.0,2.1999999999999997,False,False
15.6,43.0,0.0,0.0,442.9,0.0,0,3.3,0.0,988.5,11.0,351.0,15.1,10.89,141.9,-0.1000000000000227,-1.0,0.0999999999999996,True,False
15.3,43.0,0.0,0.0,202.1,0.0,351,1.7,3.3,990.1,3.0,357.0,12.0,2.8899999999999997,73.1,2.0,3.0,-1.6,False,True
15.5,48.0,0.0,0.0,202.1,0.0,0,2.4,4.1,990.3,-4.0,357.0,12.0,5.76,115.2,1.2999999999999543,2.0,-2.4,False,True
15.8,50.0,0.0,0.0,442.9,0.0,347,4.3,6.1,989.5,0.0,351.0,11.8,18.49,215.0,1.0,7.0,1.0,False,False
15.8,46.0,0.0,0.0,442.9,0.0,0,3.3,0.0,988.8,2.0,351.0,15.2,10.89,151.79999999999998,-1.3000000000000682,3.0,1.6,True,False
15.3,49.0,0.0,0.0,202.1,0.0,344,1.4,3.4,991.2,-4.0,358.0,12.0,1.9599999999999995,68.6,0.900000000000091,1.0,-1.0,False,True
15.6,51.0,0.0,0.0,442.9,0.0,347,4.9,7.4,990.3,0.0,351.0,11.8,24.010000000000005,249.9,0.7999999999999545,1.0,0.6000000000000005,False,False
15.6,47.0,0.0,0.0,442.9,0.0,0,3.3,0.0,989.5,4.0,351.0,15.2,10.89,155.1,0.7000000000000455,1.0,0.0,True,False
15.3,52.0,0.0,0.0,202.1,0.0,354,2.6,3.6,991.6,-3.0,357.0,12.0,6.760000000000001,135.20000000000002,0.3999999999999772,3.0,1.2000000000000002,False,True
15.3,50.0,0.0,0.0,202.1,0.0,0,3.3,0.0,989.8,2.0,357.0,15.2,10.89,165.0,-0.5,-1.0,-1.6000000000000003,True,False
15.6,54.0,0.0,0.0,442.9,0.0,344,2.3,7.3,990.7,0.0,351.0,11.7,5.289999999999999,124.2,1.2000000000000457,7.0,-1.0,False,False
15.1,55.0,0.0,0.0,442.9,0.0,340,2.9,5.8,990.9,0.0,351.0,11.9,8.41,159.5,-0.7000000000000455,3.0,0.2999999999999998,False,False
14.9,54.0,0.0,0.0,202.1,0.0,297,0.5,1.2,991.7,-3.0,357.0,12.0,0.25,27.0,1.900000000000091,4.0,-2.8,False,True
14.9,52.0,0.0,0.0,202.1,0.0,0,3.3,0.0,989.8,2.0,357.0,15.2,10.89,171.6,-0.900000000000091,-2.0,1.0,True,False
14.9,53.0,0.0,0.0,202.1,0.0,0,3.3,0.0,990.2,2.0,357.0,15.1,10.89,174.89999999999998,-0.6999999999999318,-2.0,0.3999999999999999,True,False
15.2,59.0,0.0,0.0,442.9,0.0,335,2.3,4.1,990.9,0.0,351.0,11.8,5.289999999999999,135.7,-0.8000000000000682,5.0,1.7999999999999998,False,False
14.9,56.0,0.0,0.0,202.1,0.0,347,1.8,4.1,991.9,-3.0,357.0,11.8,3.24,100.8,2.1000000000000227,4.0,-1.4999999999999998,False,True
14.6,57.0,0.0,0.0,202.1,0.0,252,0.8,1.6,992.0,-3.0,357.0,12.0,0.6400000000000001,45.6,1.7999999999999543,4.0,-2.5,False,True
15.2,56.0,0.0,0.0,442.9,0.0,0,3.3,0.0,990.2,2.0,351.0,15.2,10.89,184.8,-0.6999999999999318,-3.0,1.0,True,False
15.2,57.0,0.0,0.0,442.9,0.0,347,2.2,3.7,991.2,0.0,351.0,11.9,4.840000000000001,125.4,-0.6999999999999318,1.0,0.4000000000000001,False,False
14.4,60.0,0.0,0.0,202.1,0.0,216,0.5,1.0,992.0,-3.0,357.0,12.0,0.25,30.0,0.0,3.0,-0.3,False,True
14.4,60.0,0.0,0.0,202.1,0.0,0,3.3,0.0,990.5,3.0,357.0,15.2,10.89,198.0,0.2999999999999545,4.0,0.0,True,False
15.0,62.0,0.0,0.0,442.9,0.0,337,1.9,2.8,991.3,1.0,351.0,11.8,3.61,117.8,0.099999999999909,5.0,-0.3000000000000002,False,False
14.2,63.0,0.0,0.0,202.1,0.0,0,0.5,1.4,992.5,-3.0,357.0,12.0,0.25,31.5,0.5,3.0,0.0,False,True
14.5,66.0,0.0,0.0,442.9,0.0,332,1.4,2.9,991.5,1.0,351.0,11.9,1.9599999999999995,92.4,1.0,6.0,-1.9,False,False
14.2,62.0,0.0,0.0,202.1,0.0,0,3.3,0.0,990.9,3.0,357.0,15.1,10.89,204.6,-0.3999999999999772,0.0,1.4,True,False
14.0,66.0,0.0,0.0,202.1,0.0,255,0.9,1.8,992.8,-2.0,357.0,12.0,0.81,59.4,0.2999999999999545,3.0,0.4,False,True
15.4,64.0,0.0,0.0,202.1,0.0,0,3.3,0.0,990.9,3.0,357.0,15.2,10.89,211.2,-0.6000000000000227,-2.0,1.9,True,False
14.5,69.0,0.0,0.0,442.9,0.0,339,2.3,5.1,991.9,1.0,351.0,11.8,5.289999999999999,158.7,1.0,7.0,-1.0,False,False
13.8,68.0,0.0,0.0,202.1,0.0,242,0.0,1.0,992.8,-2.0,357.0,11.9,0.0,0.0,0.0,2.0,-0.9,False,True
14.0,67.0,0.0,0.0,442.9,0.0,0,3.3,0.0,991.2,2.0,351.0,15.2,10.89,221.1,0.3000000000000682,3.0,0.0,True,False
14.0,71.0,0.0,0.0,442.9,0.0,323,1.4,3.2,991.9,1.0,351.0,11.9,1.9599999999999995,99.4,0.0,2.0,-0.8999999999999999,False,False
13.6,70.0,0.0,0.0,202.1,0.0,320,0.9,1.9,993.3,-2.0,357.0,11.9,0.81,63.0,0.5,2.0,0.9,False,True
13.9,69.0,0.0,0.0,442.9,0.0,0,3.3,0.0,991.5,3.0,351.0,15.2,10.89,227.7,0.2999999999999545,2.0,0.0,True,False
13.9,75.0,0.0,0.0,442.9,0.0,286,1.0,1.9,992.4,1.0,351.0,11.9,1.0,75.0,0.5,4.0,-0.3999999999999999,False,False
14.1,71.0,0.0,0.0,442.9,0.0,0,3.3,0.0,992.6,40.0,351.0,15.2,10.89,234.3,-0.6999999999999318,1.0,2.4,True,False
14.1,76.0,0.0,0.0,442.9,0.0,291,1.7,3.1,993.3,51.0,351.0,11.9,2.8899999999999997,129.2,1.7999999999999543,7.0,-1.6,False,False
13.8,70.0,0.0,0.0,202.1,0.0,298,0.8,2.0,994.2,25.0,357.0,11.9,0.6400000000000001,56.0,1.8000000000000682,-5.0,-0.1999999999999999,False,True
14.6,68.0,0.0,0.0,202.1,0.0,323,1.0,1.9,994.8,222.0,357.0,12.0,1.0,68.0,2.199999999999932,-3.0,-2.3,False,True
14.8,68.0,0.0,0.0,442.9,0.0,0,3.3,0.0,993.2,192.0,352.0,15.2,10.89,224.4,-0.099999999999909,-8.0,1.6,True,False
14.8,71.0,0.0,0.0,442.9,0.0,296,0.8,1.4,993.9,204.0,352.0,11.9,0.6400000000000001,56.8,-0.3000000000000682,1.0,0.0,False,False
15.3,72.0,0.0,0.0,202.1,0.0,23,2.6,3.3,995.1,327.5,358.0,12.0,6.760000000000001,187.2,0.3000000000000682,4.0,1.6,False,True
16.0,78.0,0.0,0.0,442.9,0.0,16,2.2,3.8,994.2,327.5,352.0,11.7,4.840000000000001,171.60000000000002,1.0,10.0,-1.0999999999999996,False,False
15.3,70.0,0.0,0.0,202.1,0.0,0,3.3,0.0,993.6,327.5,358.0,15.1,10.89,231.0,-0.2999999999999545,-1.0,2.5,True,False
17.1,69.0,0.0,0.0,442.9,0.0,0,3.3,0.0,994.2,327.5,351.0,15.1,10.89,227.7,-0.8999999999999773,-3.0,0.6999999999999997,True,False
17.1,82.0,0.0,0.0,442.9,0.0,13,2.5,6.0,994.9,327.5,351.0,11.9,6.25,205.0,0.6999999999999318,4.0,0.2999999999999998,False,False
16.2,74.0,0.0,0.0,202.1,0.0,21,2.7,3.4,995.7,327.5,358.0,12.1,7.290000000000001,199.8,2.1000000000000227,4.0,-0.5999999999999996,False,True
17.8,82.0,0.0,0.0,442.9,0.0,20,2.9,5.5,995.2,327.5,352.0,11.8,8.41,237.8,1.0,13.0,-0.3999999999999999,False,False
16.7,75.0,0.0,0.0,202.1,0.0,28,3.0,3.8,996.0,327.5,358.0,12.0,9.0,225.0,1.1000000000000227,-7.0,0.5,False,True
16.0,68.0,0.0,0.0,442.9,0.0,0,3.3,0.0,994.6,327.5,351.0,15.1,10.89,224.4,-1.1000000000000227,-6.0,0.5999999999999996,True,False
16.8,72.0,0.0,0.0,202.1,0.0,31,2.7,3.4,996.0,327.5,358.0,12.0,7.290000000000001,194.4,0.7999999999999545,-10.0,-0.1999999999999997,False,True
17.5,81.0,0.0,0.0,442.9,0.0,33,4.5,5.6,995.0,327.5,351.0,11.7,20.25,364.5,-1.0,6.0,1.5,False,False
15.2,63.0,0.0,0.0,442.9,0.0,0,3.3,0.0,994.6,327.5,351.0,15.1,10.89,207.9,0.0,-5.0,0.0,True,False
16.3,47.0,0.0,0.0,202.1,0.0,0,3.3,0.0,994.2,327.5,357.0,15.1,10.89,155.1,-1.7999999999999543,-25.0,0.5999999999999996,True,False
16.3,64.0,0.0,0.0,202.1,0.0,58,2.9,3.8,995.8,327.5,357.0,12.0,8.41,185.6,0.7999999999999545,-17.0,-1.6,False,True
15.9,63.0,0.0,0.0,442.9,0.0,67,2.0,4.6,995.0,327.5,351.0,11.9,4.0,126.0,0.3999999999999772,0.0,-1.2999999999999998,False,False
16.2,65.0,0.0,0.0,442.9,0.0,72,4.7,6.2,994.7,327.5,350.0,11.8,22.090000000000003,305.5,0.5,18.0,1.4000000000000004,False,False
15.7,58.0,0.0,0.0,202.1,0.0,83,2.4,3.2,995.6,327.5,357.0,11.9,5.76,139.2,-0.1999999999999318,-6.0,-0.5,False,True
15.7,53.0,0.0,0.0,202.1,0.0,0,3.3,0.0,994.2,327.5,357.0,15.1,10.89,174.89999999999998,-0.7999999999999545,-10.0,1.2999999999999998,True,False
16.3,64.0,0.0,0.0,442.9,0.0,81,4.0,5.5,994.4,327.5,350.0,11.9,16.0,256.0,-0.3000000000000682,-1.0,-0.7000000000000002,False,False
16.3,50.0,0.0,0.0,442.9,0.0,0,3.3,0.0,993.9,327.5,350.0,15.1,10.89,165.0,-1.7000000000000457,-8.0,0.8999999999999999,True,False
15.4,54.0,0.0,0.0,202.1,0.0,83,2.4,3.6,995.3,327.5,357.0,12.0,5.76,129.6,1.099999999999909,1.0,-0.8999999999999999,False,True
15.6,55.0,0.0,0.0,202.1,0.0,99,2.0,2.7,995.2,327.5,357.0,12.0,4.0,110.0,0.8000000000000682,-9.0,-2.0,False,True
15.9,60.0,0.0,0.0,442.9,0.0,84,3.4,4.1,994.3,327.5,350.0,11.9,11.56,204.0,0.3999999999999772,10.0,0.1,False,False
15.9,52.0,0.0,0.0,442.9,0.0,0,3.3,0.0,993.6,327.5,350.0,15.1,10.89,171.6,-1.6999999999999318,-2.0,0.8999999999999999,True,False
16.1,51.0,0.0,0.0,202.1,0.0,0,3.3,0.0,993.6,327.5,357.0,15.1,10.89,168.29999999999998,-1.6000000000000227,-4.0,1.2999999999999998,True,False
16.1,58.0,0.0,0.0,202.1,0.0,116,1.0,2.0,995.2,300.0,357.0,12.0,1.0,58.0,0.900000000000091,-2.0,-2.4,False,True
16.4,60.0,0.0,0.0,442.9,0.0,100,2.1,3.1,994.3,300.0,350.0,11.9,4.41,126.0,0.6999999999999318,8.0,-1.1999999999999995,False,False
13.6,54.0,0.0,0.0,202.1,0.0,0,3.3,0.0,993.6,122.0,357.0,15.1,10.89,178.2,0.0,3.0,0.0,True,False
15.5,57.0,0.0,0.0,202.1,0.0,116,1.5,2.7,995.2,19.0,357.0,12.0,2.25,85.5,0.0,-1.0,0.5,False,True
16.1,59.0,0.0,0.0,442.9,0.0,110,1.9,3.7,994.3,118.0,350.0,11.9,3.61,112.1,0.0,-1.0,-0.2000000000000001,False,False
15.9,59.0,0.0,0.0,202.1,0.0,110,1.8,3.2,995.2,5.0,357.0,11.9,3.24,106.2,1.6000000000000227,5.0,-1.4999999999999998,False,True
15.9,56.0,0.0,0.0,202.1,0.0,0,3.3,0.0,993.6,14.0,357.0,15.1,10.89,184.8,-1.6000000000000227,-1.0,1.7999999999999998,True,False
15.8,59.0,0.0,0.0,442.9,0.0,124,1.5,2.2,994.5,10.0,351.0,11.9,2.25,88.5,0.2000000000000454,0.0,-0.3999999999999999,False,False
14.6,56.0,0.0,0.0,202.1,0.0,0,3.3,0.0,993.6,3.0,357.0,15.2,10.89,184.8,-1.6000000000000227,-3.0,1.4999999999999998,True,False
15.8,59.0,0.0,0.0,202.1,0.0,123,1.0,2.7,995.5,-3.0,357.0,12.0,1.0,59.0,1.8999999999999773,3.0,-2.3,False,True
15.8,60.0,0.0,0.0,442.9,0.0,137,1.1,2.1,994.6,0.0,351.0,11.9,1.2100000000000002,66.0,0.1000000000000227,1.0,-0.3999999999999999,False,False
16.7,68.0,0.0,0.0,442.9,0.0,157,0.6,2.5,995.0,1.0,351.0,11.9,0.36,40.8,1.3999999999999773,12.0,-2.6999999999999997,False,False
15.8,59.0,0.0,0.0,202.1,0.0,96,1.0,2.3,995.6,-3.0,357.0,11.7,1.0,59.0,0.1000000000000227,0.0,0.0,False,True
15.8,57.0,0.0,0.0,202.1,0.0,0,3.3,0.0,994.2,2.0,357.0,15.1,10.89,188.1,-0.3999999999999772,-3.0,2.1999999999999997,True,False
16.0,60.0,0.0,0.0,202.1,0.0,112,1.1,2.6,996.2,-3.0,357.0,12.0,1.2100000000000002,66.0,1.2000000000000457,-8.0,0.5000000000000001,False,True
17.1,61.0,0.0,0.0,442.9,0.0,0,3.3,0.0,994.6,4.0,351.0,15.2,10.89,201.3,-1.0,2.0,2.3,True,False
16.0,65.0,0.0,0.0,442.9,0.0,189,1.4,2.0,995.7,0.0,351.0,11.9,1.9599999999999995,91.0,1.5,8.0,-1.9,False,False
15.4,66.0,0.0,0.0,442.9,0.0,197,1.4,2.0,995.8,1.0,351.0,11.8,1.9599999999999995,92.4,-0.4000000000000909,6.0,0.2999999999999998,False,False
16.4,64.0,0.0,0.0,202.1,0.0,120,0.7,1.3,996.4,-3.0,357.0,12.0,0.4899999999999999,44.8,1.7999999999999543,3.0,-2.5999999999999996,False,True
16.4,59.0,0.0,0.0,202.1,0.0,0,3.3,0.0,994.6,3.0,357.0,15.1,10.89,194.7,-1.1000000000000227,-6.0,1.9,True,False
16.8,57.0,0.0,0.0,202.1,0.0,0,3.3,0.0,995.3,2.0,358.0,15.2,10.89,188.1,-0.5,-9.0,1.9,True,False
14.9,53.0,0.0,0.0,202.1,0.0,253,0.7,2.2,996.9,-3.0,357.0,12.0,0.4899999999999999,37.099999999999994,0.5,-11.0,0.0,False,True
15.0,68.0,0.0,0.0,442.9,0.0,227,1.3,2.0,996.2,1.0,351.0,11.8,1.6900000000000002,88.4,1.6000000000000227,9.0,-2.0,False,False
14.9,72.0,0.0,0.0,442.9,0.0,237,1.2,1.8,996.1,1.0,351.0,11.8,1.44,86.39999999999999,0.8000000000000682,15.0,-2.0999999999999996,False,False
14.6,55.0,0.0,0.0,202.1,0.0,0,3.3,0.0,995.3,2.0,357.0,15.2,10.89,181.5,-1.6000000000000227,2.0,2.5999999999999996,True,False
14.6,50.0,0.0,0.0,202.1,0.0,336,0.3,0.5,996.8,-3.0,357.0,12.0,0.09,15.0,0.599999999999909,-18.0,-1.0,False,True
14.7,69.0,0.0,0.0,442.9,0.0,244,2.1,3.2,996.0,1.0,351.0,11.8,4.41,144.9,-0.1000000000000227,-3.0,0.9000000000000001,False,False
18.0,56.0,0.0,0.0,202.1,0.0,0,3.3,0.0,995.3,2.0,358.0,15.2,10.89,184.8,0.0,1.0,0.0,True,False
14.4,51.0,0.0,0.0,202.1,0.0,0,0.0,0.5,996.8,-3.0,357.0,11.9,0.0,0.0,0.0,1.0,-0.3,False,True
14.5,71.0,0.0,0.0,442.9,0.0,244,1.9,2.6,996.0,1.0,351.0,11.9,3.61,134.9,0.0,2.0,-0.2000000000000001,False,False
14.0,49.0,0.0,0.0,202.1,0.0,331,0.3,0.9,996.6,-3.0,357.0,12.0,0.09,14.7,1.3000000000000682,-7.0,-3.0,False,True
14.5,57.0,0.0,0.0,442.9,0.0,0,3.3,0.0,994.9,3.0,351.0,15.1,10.89,188.1,-1.8999999999999773,6.0,3.3,True,False
14.4,54.0,0.0,0.0,202.1,0.0,296,0.6,1.3,997.0,-3.0,357.0,12.0,0.36,32.4,1.0,-17.0,-1.2999999999999998,False,True
14.2,70.0,0.0,0.0,442.9,0.0,250,2.4,3.9,996.5,1.0,351.0,11.9,5.76,168.0,-0.1000000000000227,21.0,2.1,False,False
17.5,57.0,0.0,0.0,442.9,0.0,0,3.3,0.0,995.6,3.0,351.0,15.2,10.89,188.1,0.7000000000000455,0.0,0.0,True,False
14.0,58.0,0.0,0.0,442.9,0.0,0,3.3,0.0,995.3,3.0,351.0,15.2,10.89,191.4,-1.7000000000000457,4.0,2.6999999999999997,True,False
14.0,69.0,0.0,0.0,442.9,0.0,250,2.5,3.3,996.2,1.0,351.0,11.9,6.25,172.5,-0.2999999999999545,-1.0,0.1,False,False
14.0,54.0,0.0,0.0,202.1,0.0,279,1.3,2.5,996.9,-3.0,357.0,11.9,1.6900000000000002,70.2,1.2999999999999543,-3.0,-2.0,False,True
13.8,69.0,0.0,0.0,442.9,0.0,244,2.6,4.0,996.8,1.0,350.0,11.8,6.760000000000001,179.4,1.5,11.0,-0.6999999999999997,False,False
13.8,60.0,0.0,0.0,442.9,0.0,0,3.3,0.0,995.9,3.0,350.0,15.2,10.89,198.0,-0.3000000000000682,-9.0,0.7999999999999998,True,False
14.8,59.0,0.0,0.0,202.1,0.0,260,2.7,5.5,997.7,29.0,357.0,11.9,7.290000000000001,159.3,0.8000000000000682,5.0,1.4,False,True
13.7,62.0,0.0,0.0,442.9,0.0,0,3.3,0.0,995.9,37.0,351.0,15.2,10.89,204.6,-0.8999999999999773,-7.0,0.6999999999999997,True,False
13.7,73.0,0.0,0.0,442.9,0.0,240,2.5,3.6,997.1,41.0,351.0,11.7,6.25,182.5,1.2000000000000457,13.0,-0.7999999999999998,False,False
15.2,59.0,0.0,0.0,202.1,0.0,0,3.3,0.0,996.6,181.0,357.0,15.1,10.89,194.7,-1.1000000000000227,0.0,0.5999999999999996,True,False
15.2,59.0,0.0,0.0,202.1,0.0,4,0.6,1.2,998.3,198.0,357.0,12.0,0.36,35.4,2.3999999999999773,-3.0,-2.6999999999999997,False,True
14.5,70.0,0.0,0.0,442.9,0.0,280,1.5,2.1,997.5,193.0,351.0,11.8,2.25,105.0,0.3999999999999772,-3.0,-1.0,False,False
15.8,65.0,0.0,0.0,442.9,0.0,264,2.0,2.7,997.6,327.5,352.0,11.8,4.0,130.0,1.0,6.0,-1.2999999999999998,False,False
16.1,55.0,0.0,0.0,202.1,0.0,269,0.8,1.3,998.3,327.5,358.0,11.9,0.6400000000000001,44.0,0.0,-4.0,0.2,False,True
15.8,53.0,0.0,0.0,442.9,0.0,0,3.3,0.0,996.6,327.5,352.0,15.1,10.89,174.89999999999998,-0.8999999999999773,-17.0,1.7999999999999998,True,False
16.7,63.0,0.0,0.0,202.1,0.0,118,1.2,2.0,998.3,327.5,358.0,12.0,1.44,75.6,0.6999999999999318,-2.0,-0.8,False,True
16.7,48.0,0.0,0.0,202.1,0.0,0,3.3,0.0,996.6,327.5,358.0,15.1,10.89,158.39999999999998,-1.6999999999999318,-7.0,2.5,True,False
17.9,70.0,0.0,0.0,202.1,0.0,106,2.2,3.5,998.3,327.5,358.0,12.0,4.840000000000001,154.0,1.6999999999999318,17.0,-1.0999999999999996,False,True
17.9,68.0,0.0,0.0,442.9,0.0,122,1.1,1.4,997.6,327.5,352.0,11.8,1.2100000000000002,74.80000000000001,-0.6999999999999318,5.0,-0.0999999999999998,False,False
17.9,57.0,0.0,0.0,202.1,0.0,0,3.3,0.0,997.0,204.0,358.0,15.1,10.89,188.1,0.3999999999999772,9.0,0.0,True,False
17.9,63.0,0.0,0.0,202.1,0.0,121,2.3,4.5,997.8,327.5,358.0,12.0,5.289999999999999,144.89999999999998,-0.5,-7.0,0.0999999999999996,False,True
18.2,65.0,0.0,0.0,442.9,0.0,166,1.5,3.7,997.1,252.0,351.0,11.8,2.25,97.5,-0.5,-3.0,0.3999999999999999,False,False
14.9,65.0,0.0,0.0,202.1,0.0,0,3.3,0.0,996.3,190.0,357.0,15.1,10.89,214.5,-0.7000000000000455,8.0,0.0,True,False
17.2,47.0,0.0,0.0,442.9,0.0,259,2.1,4.8,996.5,327.5,351.0,11.9,4.41,98.7,-1.2999999999999543,-16.0,-0.1999999999999997,False,False
18.0,61.0,0.0,0.0,202.1,0.0,78,2.7,4.2,997.0,327.5,358.0,12.0,7.290000000000001,164.70000000000002,-0.1000000000000227,-4.0,1.2000000000000002,False,True
18.0,62.0,0.0,0.0,202.1,0.0,0,3.3,0.0,995.6,327.5,358.0,15.1,10.89,204.6,-0.6999999999999318,-3.0,0.0,True,False
18.0,42.0,0.0,0.0,202.1,0.0,0,3.3,0.0,995.3,327.5,358.0,15.1,10.89,138.6,-1.2000000000000457,-5.0,1.1999999999999995,True,False
18.0,54.0,0.0,0.0,202.1,0.0,117,1.9,3.0,996.7,327.5,358.0,12.0,3.61,102.6,-0.2999999999999545,-7.0,-0.8000000000000003,False,True
17.8,44.0,0.0,0.0,442.9,0.0,256,3.4,7.0,996.0,327.5,351.0,11.7,11.56,149.6,0.3999999999999772,-18.0,0.1,False,False
17.5,36.0,0.0,0.0,202.1,0.0,0,3.3,0.0,994.6,327.5,358.0,15.1,10.89,118.8,-0.6999999999999318,-6.0,0.0,True,False
17.5,45.0,0.0,0.0,442.9,0.0,239,4.0,6.6,995.4,327.5,351.0,11.9,16.0,180.0,-1.3000000000000682,-9.0,2.1,False,False
17.5,42.0,0.0,0.0,202.1,0.0,147,0.7,1.3,996.1,327.5,358.0,12.1,0.4899999999999999,29.4,0.1000000000000227,-2.0,-2.7,False,True
17.1,38.0,0.0,0.0,202.1,0.0,0,0.7,1.6,995.3,327.5,358.0,12.0,0.4899999999999999,26.6,0.6999999999999318,2.0,-2.5999999999999996,False,True
17.6,44.0,0.0,0.0,442.9,0.0,186,4.3,6.4,994.6,327.5,350.0,11.9,18.49,189.2,-0.7999999999999545,-1.0,0.2999999999999998,False,False
17.6,35.0,0.0,0.0,442.9,0.0,0,3.3,0.0,993.6,327.5,350.0,15.1,10.89,115.5,-2.5,-7.0,2.5999999999999996,True,False
17.2,39.0,0.0,0.0,202.1,0.0,187,0.9,2.2,994.7,272.0,357.0,12.0,0.81,35.1,-0.599999999999909,1.0,0.2,False,True
17.7,44.0,0.0,0.0,442.9,0.0,247,2.0,4.2,994.3,279.0,351.0,11.9,4.0,88.0,-0.3000000000000682,0.0,-2.3,False,False
17.2,34.0,0.0,0.0,202.1,0.0,0,3.3,0.0,993.2,310.0,357.0,15.1,10.89,112.2,-0.3999999999999772,-1.0,0.0,True,False
